sep=;
"Cluster";"category";"ID";"Description";"GeneRatio";"BgRatio";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"NM";"NM";"GO:0045926";"negative regulation of growth";"15/548";"264/23328";0.00154795255875757;0.0122288252141848;0.00832410786134061;"Cdkn1a/Dusp10/Gdf15/Hnf4a/Osgin1/Plac8/Ppp1r9b/Ptprs/Rai1/Rbp4/Sema3e/Sh3bp4/Smad3/Tgfbr2/Wwc1";15
"NM";"NM";"GO:0051346";"negative regulation of hydrolase activity";"20/548";"405/23328";0.00157330418336316;0.0123679608226246;0.00841881686173277;"Akt1/App/Arrb1/Cd44/Farp1/Gnai2/Mprip/Ngf/Pax2/Plaur/Ppp1r9b/Ptgs2/Serpinb6b/Serpine1/Serpinh1/Sh2d4a/Sh3bp4/Src/Thbs1/Wfdc2";20
"NM";"NM";"GO:0071800";"podosome assembly";"4/548";"22/23328";0.00157366240933874;0.0123679608226246;0.00841881686173277;"Asap1/Msn/Sh3pxd2b/Src";4
"NM";"NM";"GO:1901741";"positive regulation of myoblast fusion";"4/548";"22/23328";0.00157366240933874;0.0123679608226246;0.00841881686173277;"Capn2/Ehd2/Gdf15/Il4ra";4
"NM";"NM";"GO:0043112";"receptor metabolic process";"13/548";"212/23328";0.00159336496785696;0.0125013669224667;0.00850962581067081;"Ankrd13b/Anxa2/App/Arrb1/Cd81/Dnm2/Ezr/Git1/Ldlrap1/Necab2/Nrg1/Sh3glb1/Smurf1";13
"NM";"NM";"GO:0034504";"protein localization to nucleus";"16/548";"293/23328";0.00164960872568798;0.0128110291205124;0.00872041151509987;"Agap3/Akt1/App/Cav2/Cdkn1a/Dvl1/Flna/Glis2/Hnf4a/Lif/Lmna/Lzts2/Prkcd/Ptgs2/Pttg1ip/Src";16
"NM";"NM";"GO:0050867";"positive regulation of cell activation";"23/548";"496/23328";0.00166121990620396;0.0128793732829553;0.00876693308768785;"Adam8/Axl/Bad/Cd24a/Cd81/Cdkn1a/Dusp10/Ephb4/Gab2/Hes1/Il4ra/Irs2/Lgals1/Mmp14/Nfkbiz/Pdgfb/Runx1/Shb/Tgfbr2/Thbs1/Tox/Zbtb7b/Zmiz1";23
"NM";"NM";"GO:0001678";"cellular glucose homeostasis";"11/548";"163/23328";0.00168433149561907;0.0130364981637273;0.00887388730711114;"Ano1/Arrb1/Bad/Camk2n1/Efna5/Gpr39/Igf1r/Lrp5/Pax2/Ptprn/Sri";11
"NM";"NM";"GO:0099643";"signal release from synapse";"12/548";"189/23328";0.00177740872361785;0.0136645751201628;0.00930141654553108;"Bace1/Bcl2l1/Dvl1/Gipc1/Git1/Napa/Ncs1/Ngf/Prkca/Syde1/Syn3/Wnt7a";12
"NM";"NM";"GO:0001765";"membrane raft assembly";"3/548";"11/23328";0.0018479729811689;0.0139543384574249;0.00949865718241863;"Anxa2/Cav2/S100a10";3
"NM";"NM";"GO:0010831";"positive regulation of myotube differentiation";"5/548";"38/23328";0.00185835946158216;0.0139543384574249;0.00949865718241863;"Capn2/Ehd2/Gdf15/Il4ra/Mmp14";5
"NM";"NM";"GO:0046640";"regulation of alpha-beta T cell proliferation";"5/548";"38/23328";0.00185835946158216;0.0139543384574249;0.00949865718241863;"Cd24a/Cd44/Cd81/Tgfbr2/Zbtb7b";5
"NM";"NM";"GO:0048265";"response to pain";"5/548";"38/23328";0.00185835946158216;0.0139543384574249;0.00949865718241863;"Capn2/Comt/Runx1/Thbs1/Tspo";5
"NM";"NM";"GO:0099174";"regulation of presynapse organization";"5/548";"38/23328";0.00185835946158216;0.0139543384574249;0.00949865718241863;"App/Farp1/Gpc6/Ptprs/Wnt7a";5
"NM";"NM";"GO:2000036";"regulation of stem cell population maintenance";"5/548";"38/23328";0.00185835946158216;0.0139543384574249;0.00949865718241863;"Hnf1b/Myc/Pax2/Tead3/Tead4";5
"NM";"NM";"GO:0034383";"low-density lipoprotein particle clearance";"4/548";"23/23328";0.00186991789892163;0.0139543384574249;0.00949865718241863;"Anxa2/Apob/Csk/Ldlrap1";4
"NM";"NM";"GO:0034405";"response to fluid shear stress";"4/548";"23/23328";0.00186991789892163;0.0139543384574249;0.00949865718241863;"Akt1/Nfe2l2/Ptgs2/Src";4
"NM";"NM";"GO:0042572";"retinol metabolic process";"4/548";"23/23328";0.00186991789892163;0.0139543384574249;0.00949865718241863;"Aldh1a1/Cyp1b1/Rbp4/Rdh10";4
"NM";"NM";"GO:0035264";"multicellular organism growth";"13/548";"216/23328";0.00188081225385104;0.0139900677713401;0.00952297797019931;"App/Arid5b/Csf1/Ezr/Gdf15/Hmga2/Lncpint/Plac8/Rai1/Sh3pxd2b/Smpd3/Stk40/Tns2";13
"NM";"NM";"GO:0034109";"homotypic cell-cell adhesion";"7/548";"75/23328";0.00189960404965045;0.0139935462307048;0.00952534574228174;"Cd24a/Dsp/Lgals1/Ncam1/Plaur/Prkca/Prkcd";7
"NM";"NM";"GO:0043279";"response to alkaloid";"7/548";"75/23328";0.00189960404965045;0.0139935462307048;0.00952534574228174;"Adgrl3/Bcl2l1/Casp3/Myc/Ncam1/Ppp1r9b/Selenon";7
"NM";"NM";"GO:0061351";"neural precursor cell proliferation";"12/548";"191/23328";0.00194135022070561;0.014232426738037;0.00968795065928543;"Cd24a/Cdh2/Dagla/Flna/Gnai2/Hmga2/Ncor2/Plxnb2/Tead3/Tox/Wnt7a/Wnt7b";12
"NM";"NM";"GO:0001570";"vasculogenesis";"8/548";"97/23328";0.00204434083167764;0.0148214710296629;0.0100889105334125;"Epha2/Hdac7/Myo1e/Tgfbr2/Wnt7a/Wnt7b/Zfpm2/Zmiz1";8
"NM";"NM";"GO:0006836";"neurotransmitter transport";"14/548";"245/23328";0.0020778954142324;0.0150409427930693;0.010238304003277;"Arl6ip5/Bace1/Bcl2l1/Dvl1/Gipc1/Git1/Napa/Ncs1/Ngf/Prkca/Slc6a6/Syde1/Syn3/Wnt7a";14
"NM";"NM";"GO:0071695";"anatomical structure maturation";"15/548";"273/23328";0.00214344970709974;0.0153938660782617;0.0104785373405981;"Abhd2/Akt1/App/Bnc1/Ctsl/Dleu2/Ereg/Hes1/Ngf/Pax2/Pdgfb/Ptgs2/Runx1/Runx2/Shb";15
"NM";"NM";"GO:0007585";"respiratory gaseous exchange by respiratory system";"6/548";"57/23328";0.0021505106537475;0.0153963122116735;0.0104802024129175;"Ccbe1/Chst11/Ndst1/Selenon/Stk40/Traf4";6
"NM";"NM";"GO:0043087";"regulation of GTPase activity";"16/548";"303/23328";0.00231338327890291;0.0163075725906663;0.0111004933690515;"Arhgap27/Arrb1/Asap1/Cav2/Efna5/Epha2/Epha4/F2r/Iqgap2/Plxna1/Plxnb2/Rasa3/Rhog/S100a10/Sh3bp4/Tax1bp3";16
"NM";"NM";"GO:0034105";"positive regulation of tissue remodeling";"5/548";"40/23328";0.00234431932911373;0.0163999279984395;0.0111633592913635;"Adam8/Egfr/Klf6/Ltbp3/Prkca";5
"NM";"NM";"GO:0001819";"positive regulation of cytokine production";"21/548";"449/23328";0.00234438080291966;0.0163999279984395;0.0111633592913635;"Adam8/App/Cadm1/Casp8/Ccbe1/Cd81/Clu/Cyp1b1/Ereg/F2r/F3/Gsdmd/Il17ra/Mbp/Ptgs2/Runx1/Serpine1/Smad3/Src/Thbs1/Tigit";21
"NM";"NM";"GO:0070228";"regulation of lymphocyte apoptotic process";"7/548";"78/23328";0.00238102920757798;0.0166309082761011;0.0113205865565686;"Adam8/Casp8/Cd24a/Cd44/Irs2/Lgals3/Myc";7
"NM";"NM";"GO:0098693";"regulation of synaptic vesicle cycle";"10/548";"146/23328";0.00241663673685075;0.0168089285100777;0.011441764151568;"Bace1/Bcl2l1/Cdh2/Dvl1/Gipc1/Git1/Napa/Ncs1/Prkca/Wnt7a";10
"NM";"NM";"GO:0045786";"negative regulation of cell cycle";"21/548";"451/23328";0.00247065767743748;0.017126404656609;0.0116578687765702;"Bcl2l1/Camk2n1/Casp3/Ccnd1/Cdkn1a/Ctdsp1/Ctdsp2/Ctdspl/Egfr/Ets1/Hnf4a/Lif/Myc/Pea15a/Ptgs2/Rassf1/Slc9a3r1/Smad3/Thbs1/Tom1l2/Tpra1";21
"NM";"NM";"GO:0002040";"sprouting angiogenesis";"9/548";"123/23328";0.00251633850456287;0.0174167115225182;0.0118554793910316;"Akt1/Cdh13/Epha2/Ephb4/Hdac7/Ptgs2/S100a1/Sema3e/Thbs1";9
"NM";"NM";"GO:0016358";"dendrite development";"16/548";"306/23328";0.00255123955486058;0.0174990086434977;0.011911498681496;"App/Asap1/Dvl1/Epha4/Farp1/Foxo6/Git1/Hprt/Map1b/Mink1/Nrg1/Ppp1r9b/Ptprf/Ptprs/Sh3glb1/Wnt7a";16
"NM";"NM";"GO:0001836";"release of cytochrome c from mitochondria";"6/548";"59/23328";0.00256718520311334;0.0174990086434977;0.011911498681496;"Akt1/Bad/Bcl2l1/Lmna/Plaur/Pmaip1";6
"NM";"NM";"GO:0071312";"cellular response to alkaloid";"4/548";"25/23328";0.0025740575787249;0.0174990086434977;0.011911498681496;"Bcl2l1/Casp3/Ppp1r9b/Selenon";4
"NM";"NM";"GO:0050920";"regulation of chemotaxis";"13/548";"224/23328";0.0025846532131753;0.0175450089226211;0.0119428108703913;"App/Cdh13/Coro1b/Csf1/Itga2/Mcu/Pdgfb/Prkca/Sema3e/Serpine1/Smad3/Thbs1/Zswim4";13
"NM";"NM";"GO:0045022";"early endosome to late endosome transport";"5/548";"41/23328";0.00261915202865134;0.0176225471296335;0.0119955907889233;"Ezr/Flna/Msn/Sh3glb1/Src";5
"NM";"NM";"GO:0050890";"cognition";"17/548";"336/23328";0.00267552069940381;0.0179228594220296;0.0122000120534526;"App/Bace1/Casp3/Ccnd2/Comt/Egfr/Foxo6/Itga3/Kmt2a/Meis2/Mgat3/Ncam1/Ngf/Prkca/Ptgs2/Rin1/St3gal4";17
"NM";"NM";"GO:0070227";"lymphocyte apoptotic process";"8/548";"102/23328";0.00280296088299022;0.0187177734194507;0.0127411065362936;"Adam8/Akt1/Casp8/Cd24a/Cd44/Irs2/Lgals3/Myc";8
"NM";"NM";"GO:0046633";"alpha-beta T cell proliferation";"5/548";"42/23328";0.00291659508834433;0.0194241841494095;0.0132219572318915;"Cd24a/Cd44/Cd81/Tgfbr2/Zbtb7b";5
"NM";"NM";"GO:0044843";"cell cycle G1/S phase transition";"12/548";"201/23328";0.0029576294196134;0.0196632732427446;0.0133847041324754;"Akt1/Camk2d/Ccnd1/Ccnd2/Cdk18/Cdkn1a/Ctdsp1/Ctdsp2/Ctdspl/Egfr/Nfatc1/Plpp2";12
"NM";"NM";"GO:0055094";"response to lipoprotein particle";"4/548";"26/23328";0.00298624893468573;0.0196877591636403;0.0134013715917816;"Akt1/Cd81/Cdh13/Smpd3";4
"NM";"NM";"GO:0097205";"renal filtration";"4/548";"26/23328";0.00298624893468573;0.0196877591636403;0.0134013715917816;"F2r/Itga3/Myo1e/Pdgfb";4
"NM";"NM";"GO:0009404";"toxin metabolic process";"3/548";"13/23328";0.00309297213666506;0.0201372524388743;0.0137073396991395;"Cyp1b1/Nfe2l2/Pam";3
"NM";"NM";"GO:0044090";"positive regulation of vacuole organization";"3/548";"13/23328";0.00309297213666506;0.0201372524388743;0.0137073396991395;"Anxa2/Pip4k2a/Sh3glb1";3
"NM";"NM";"GO:1903792";"negative regulation of anion transport";"5/548";"43/23328";0.00323768184397013;0.0209239184895221;0.0142428198406703;"Akt1/Arl6ip5/Irs2/Prkca/Thbs1";5
"NM";"NM";"GO:0050854";"regulation of antigen receptor-mediated signaling pathway";"6/548";"62/23328";0.0033020953747152;0.0212801701926091;0.0144853188175011;"Cd81/Cmtm3/Ezr/Kcnn4/Lgals3/Plcl2";6
"NM";"NM";"GO:0048738";"cardiac muscle tissue development";"14/548";"258/23328";0.00332063079258614;0.0213695650163338;0.0145461694831944;"Ankrd1/Camk2d/Casp8/Dsp/Fhl2/Lmna/Ncam1/Nrg1/Rbp4/Rxra/Sorbs2/Tgfbr2/Tpm1/Zfpm2";14
"NM";"NM";"GO:0009896";"positive regulation of catabolic process";"21/548";"463/23328";0.00335504405217691;0.0215305488054266;0.0146557504446413;"Acsl5/Adam8/Akt1/App/Cd81/Clu/Dvl1/Ezr/Git1/Irs2/Mex3d/Msn/Myc/Pip4k2a/Prkcd/Pttg1ip/Rnf217/Sh3bp4/Sh3glb1/Smurf1/Trim65";21
"NM";"NM";"GO:0003015";"heart process";"13/548";"231/23328";0.0033652541857149;0.0215658666838401;0.0146797911700747;"Camk2d/Dsp/Flna/Gnai2/Gpd1l/Hbegf/Map2k3/Prkca/S100a1/Smtn/Src/Sri/Tpm1";13
"NM";"NM";"GO:0046323";"glucose import";"7/548";"83/23328";0.00338595096591777;0.0216379739551398;0.01472887427441;"Akt1/Irs2/Myc/Nfe2l2/Pea15a/Prkca/Prkcd";7
"NM";"NM";"GO:0030212";"hyaluronan metabolic process";"4/548";"27/23328";0.00344132635452444;0.0216595568082843;0.0147435656281896;"Cd44/Habp4/Pdgfb/Smpd3";4
"NM";"NM";"GO:0033628";"regulation of cell adhesion mediated by integrin";"5/548";"44/23328";0.00358344495199831;0.0224307988661971;0.0152685467252962;"Cd24a/Cyp1b1/Epha2/Lif/Serpine1";5
"NM";"NM";"GO:0030203";"glycosaminoglycan metabolic process";"7/548";"85/23328";0.00386769283532753;0.0238157161950818;0.0162112538964891;"Cd44/Chst11/Habp4/Ndst1/Pdgfb/Smpd3/Ugdh";7
"NM";"NM";"GO:1903510";"mucopolysaccharide metabolic process";"6/548";"64/23328";0.00387226289073242;0.0238157161950818;0.0162112538964891;"Cd44/Chst11/Habp4/Pdgfb/Smpd3/Ugdh";6
"NM";"NM";"GO:0001666";"response to hypoxia";"12/548";"208/23328";0.0038978327559956;0.0239408440857531;0.0162964279046352;"Adam8/Akt1/Bad/Camk2d/Cd24a/Fosl2/Gnb1/Myc/Nfe2l2/Plat/Smad3/Usp19";12
"NM";"NM";"GO:0032801";"receptor catabolic process";"4/548";"28/23328";0.00394133585835164;0.024053135633085;0.016372864269988;"Anxa2/Git1/Sh3glb1/Smurf1";4
"NM";"NM";"GO:0071402";"cellular response to lipoprotein particle stimulus";"4/548";"28/23328";0.00394133585835164;0.024053135633085;0.016372864269988;"Akt1/Cd81/Cdh13/Smpd3";4
"NM";"NM";"GO:0010464";"regulation of mesenchymal cell proliferation";"5/548";"45/23328";0.00395491457593044;0.024053135633085;0.016372864269988;"Irs2/Lmna/Lrp5/Myc/Tgfbr2";5
"NM";"NM";"GO:1902743";"regulation of lamellipodium organization";"5/548";"45/23328";0.00395491457593044;0.024053135633085;0.016372864269988;"Cd44/Coro1b/Dnm2/Epha2/Src";5
"NM";"NM";"GO:0000082";"G1/S transition of mitotic cell cycle";"11/548";"183/23328";0.00412475557058128;0.0249335488448594;0.0169721576942541;"Akt1/Camk2d/Ccnd1/Ccnd2/Cdk18/Cdkn1a/Ctdsp1/Ctdsp2/Ctdspl/Egfr/Nfatc1";11
"NM";"NM";"GO:0016331";"morphogenesis of embryonic epithelium";"11/548";"183/23328";0.00412475557058128;0.0249335488448594;0.0169721576942541;"Aldh1a1/Casp8/Dvl1/Hnf1b/Lama5/Pax2/Plxnb2/Rdh10/Sdc4/Vasp/Wnt7b";11
"NM";"NM";"GO:0042246";"tissue regeneration";"6/548";"65/23328";0.00418322715131574;0.0251873151213255;0.0171448952892296;"Cd81/Cdkn1a/Dusp10/Selenon/Serpine1/Wnt7a";6
"NM";"NM";"GO:0045840";"positive regulation of mitotic nuclear division";"6/548";"65/23328";0.00418322715131574;0.0251873151213255;0.0171448952892296;"Ereg/Igf1r/Lrp5/Pdgfb/Smpd3/Tgfa";6
"NM";"NM";"GO:0042303";"molting cycle";"9/548";"133/23328";0.00424081226040072;0.0254671058678324;0.0173353476271882;"Akt1/Ctsl/Egfr/Lama5/Lncpint/Lrig1/Nfatc1/Ptgs2/Runx1";9
"NM";"NM";"GO:0042633";"hair cycle";"9/548";"133/23328";0.00424081226040072;0.0254671058678324;0.0173353476271882;"Akt1/Ctsl/Egfr/Lama5/Lncpint/Lrig1/Nfatc1/Ptgs2/Runx1";9
"NM";"NM";"GO:0071214";"cellular response to abiotic stimulus";"15/548";"294/23328";0.00429656974865309;0.0257344870435666;0.0175173528245739;"Actb/Agap3/Akt1/Ankrd1/Bad/Bcl2l1/Casp3/Ccnd2/Cdkn1a/Cnn2/Habp4/Pax2/Ptgs2/Sipa1/Tnks1bp1";15
"NM";"NM";"GO:0104004";"cellular response to environmental stimulus";"15/548";"294/23328";0.00429656974865309;0.0257344870435666;0.0175173528245739;"Actb/Agap3/Akt1/Ankrd1/Bad/Bcl2l1/Casp3/Ccnd2/Cdkn1a/Cnn2/Habp4/Pax2/Ptgs2/Sipa1/Tnks1bp1";15
"NM";"NM";"GO:0045995";"regulation of embryonic development";"9/548";"134/23328";0.00445424429136819;0.0265056459000637;0.0180422772868407;"Dvl1/Hes1/Hnf4a/Lama5/Lfng/Mbp/Nfe2l2/Pdgfb/Phldb2";9
"NM";"NM";"GO:1902806";"regulation of cell cycle G1/S phase transition";"9/548";"134/23328";0.00445424429136819;0.0265056459000637;0.0180422772868407;"Akt1/Ccnd1/Ccnd2/Cdkn1a/Ctdsp1/Ctdsp2/Ctdspl/Egfr/Plpp2";9
"NM";"NM";"GO:0051701";"interaction with host";"9/548";"135/23328";0.00467595275067488;0.0276667594927007;0.0188326422331944;"Axl/Bad/Bcl2l1/Cav2/Lgals1/Myc/Rxra/Trim11/Vps37b";9
"NM";"NM";"GO:0008637";"apoptotic mitochondrial changes";"8/548";"111/23328";0.00470402039124826;0.0277397959236802;0.0188823578124617;"Akt1/Bad/Bcl2l1/Cd24a/Lmna/Plaur/Pmaip1/Sh3glb1";8
"NM";"NM";"GO:0042574";"retinal metabolic process";"3/548";"15/23328";0.00475178534006664;0.0277712760563588;0.0189037862011512;"Cyp1b1/Rbp4/Rdh10";3
"NM";"NM";"GO:0047484";"regulation of response to osmotic stress";"3/548";"15/23328";0.00475178534006664;0.0277712760563588;0.0189037862011512;"Bad/Prkca/Ptgs2";3
"NM";"NM";"GO:0090594";"inflammatory response to wounding";"3/548";"15/23328";0.00475178534006664;0.0277712760563588;0.0189037862011512;"Cd24a/Cd44/F2r";3
"NM";"NM";"GO:0098917";"retrograde trans-synaptic signaling";"3/548";"15/23328";0.00475178534006664;0.0277712760563588;0.0189037862011512;"Cadm1/Dagla/Farp1";3
"NM";"NM";"GO:0150105";"protein localization to cell-cell junction";"3/548";"15/23328";0.00475178534006664;0.0277712760563588;0.0189037862011512;"Actb/Flna/Lsr";3
"NM";"NM";"GO:0043029";"T cell homeostasis";"5/548";"47/23328";0.00477907101508708;0.0278596735256094;0.0189639579720142;"Akt1/Casp3/Cd24a/Pmaip1/Spns2";5
"NM";"NM";"GO:0060135";"maternal process involved in female pregnancy";"5/548";"47/23328";0.00477907101508708;0.0278596735256094;0.0189639579720142;"Akt1/Ctsl/Lif/Ptgs2/Rxra";5
"NM";"NM";"GO:0021700";"developmental maturation";"16/548";"327/23328";0.00484902976117415;0.0281521338015386;0.0191630344032619;"Abhd2/Akt1/App/Bnc1/Ctsl/Dleu2/Ereg/Hes1/Ngf/Pax2/Pdgfb/Ptgs2/Ptprn/Runx1/Runx2/Shb";16
"NM";"NM";"GO:0046847";"filopodium assembly";"6/548";"67/23328";0.00485996024378372;0.0281521338015386;0.0191630344032619;"Ezr/Fgd3/Itgb4/Ppp1r9b/Prkcd/Vstm5";6
"NM";"NM";"GO:0070301";"cellular response to hydrogen peroxide";"7/548";"89/23328";0.00498524582802646;0.0288050395763143;0.0196074645097795;"Axl/Cyp1b1/Nfe2l2/Pax2/Prkcd/Smpd3/Src";7
"NM";"NM";"GO:0034764";"positive regulation of transmembrane transport";"13/548";"243/23328";0.00514203922020195;0.0293410008804051;0.0199722910263595;"Acsl5/Akt1/Dnm2/F2r/Flna/Gpr39/Ifngr1/Irs2/Nfe2l2/Prkcd/S100a1/Slc9a3r1/Sri";13
"NM";"NM";"GO:0007566";"embryo implantation";"6/548";"68/23328";0.00522694973209059;0.0295463079345833;0.0201120426405776;"Itgb4/Lif/Ptgs2/Rxra/Syde1/Tead4";6
"NM";"NM";"GO:0006816";"calcium ion transport";"19/548";"420/23328";0.00526715785062982;0.0296487927169359;0.0201818035838823;"Ahnak/Camk2d/F2r/Gnai2/Gpr39/Hes1/Kcnn4/Lgals3/Mcu/Nfatc1/Ngf/Orai2/Pdgfb/Ptgs2/S100a1/Selenon/Serpine1/Sri/Tspo";19
"NM";"NM";"GO:0051054";"positive regulation of DNA metabolic process";"12/548";"217/23328";0.00544475550987478;0.0305359482818192;0.0207856864984333;"Akt1/Anxa3/Camk2d/Cyp1b1/Egfr/Igf1r/Myc/Nek7/Pdgfb/Prkcd/Src/Tox";12
"NM";"NM";"GO:1905330";"regulation of morphogenesis of an epithelium";"8/548";"114/23328";0.00551872042215414;0.0308751855608184;0.0210166038311712;"Dvl1/Hnf1b/Lif/Pax2/Phldb2/Rxra/Wnt7a/Wnt7b";8
"NM";"NM";"GO:0010565";"regulation of cellular ketone metabolic process";"9/548";"139/23328";0.00564982442822541;0.0311834627486191;0.0212264467651814;"Acsl5/Akt1/Comt/H6pd/Hnf4a/Irs2/Ncor2/Ptgs2/Rdh10";9
"NM";"NM";"GO:0032967";"positive regulation of collagen biosynthetic process";"4/548";"31/23328";0.00573061409877618;0.0311834627486191;0.0212264467651814;"F2r/Itga2/Pdgfb/Serpine1";4
"NM";"NM";"GO:0043217";"myelin maintenance";"3/548";"16/23328";0.00574731745915586;0.0311834627486191;0.0212264467651814;"Akt1/Clu/Myrf";3
"NM";"NM";"GO:0051151";"negative regulation of smooth muscle cell differentiation";"3/548";"16/23328";0.00574731745915586;0.0311834627486191;0.0212264467651814;"Ereg/Nfatc1/Pdgfb";3
"NM";"NM";"GO:0060856";"establishment of blood-brain barrier";"3/548";"16/23328";0.00574731745915586;0.0311834627486191;0.0212264467651814;"Lsr/Wnt7a/Wnt7b";3
"NM";"NM";"GO:0071498";"cellular response to fluid shear stress";"3/548";"16/23328";0.00574731745915586;0.0311834627486191;0.0212264467651814;"Nfe2l2/Ptgs2/Src";3
"NM";"NM";"GO:0072673";"lamellipodium morphogenesis";"3/548";"16/23328";0.00574731745915586;0.0311834627486191;0.0212264467651814;"Cd44/Coro1b/Src";3
"NM";"NM";"GO:0090136";"epithelial cell-cell adhesion";"3/548";"16/23328";0.00574731745915586;0.0311834627486191;0.0212264467651814;"Cyp1b1/Dsp/Kifc3";3
"NM";"NM";"GO:0030900";"forebrain development";"18/548";"393/23328";0.0057507695378837;0.0311834627486191;0.0212264467651814;"App/Axl/Cdh2/Egfr/Hes1/Hmga2/Hprt/Ncam1/Ncor2/Ndst1/Nrg1/Ptprs/Src/Tox/Tsku/Wnt7a/Wnt7b/Zmiz1";18
"NM";"NM";"GO:1905952";"regulation of lipid localization";"10/548";"165/23328";0.00576106735575056;0.0312023766241715;0.0212393213575823;"Acsl5/Akt1/Anxa2/Apob/Irs2/Ldlrap1/Plin2/Prkcd/Runx1/Thbs1";10
"NM";"NM";"GO:0030216";"keratinocyte differentiation";"8/548";"115/23328";0.00581287294727652;0.0314457896628347;0.0214050115488477;"Casp3/Dsp/Epha2/Flnb/Fosl2/Ppl/Ptgs2/Sprr1a";8
"NM";"NM";"GO:0044242";"cellular lipid catabolic process";"12/548";"219/23328";0.00584714023651898;0.0315938638723231;0.0215058050158959;"Abhd2/Acer3/Acsl5/Akr1b8/Akt1/Apob/Cyp1b1/Dagla/Gdpd1/Irs2/Prkcd/Smpd3";12
"NM";"NM";"GO:0043270";"positive regulation of ion transport";"16/548";"334/23328";0.00591370084941133;0.031915874313313;0.0217249961153131;"Acsl5/Akt1/Dnm2/F2r/Flna/Gpd1l/Gpr39/Ifngr1/Lgals3/Pdgfb/Prkcd/S100a1/Serpine1/Slc9a3r1/Sri/Tspo";16
"NM";"NM";"GO:0150076";"neuroinflammatory response";"6/548";"70/23328";0.00602122615937783;0.0324198099439121;0.0220680228959571;"App/Clu/Dagla/Egfr/Ifngr1/Ptgs2";6
"NM";"NM";"GO:2000045";"regulation of G1/S transition of mitotic cell cycle";"8/548";"116/23328";0.00611880457851501;0.032791067343574;0.0223207361848446;"Akt1/Ccnd1/Ccnd2/Cdkn1a/Ctdsp1/Ctdsp2/Ctdspl/Egfr";8
"NM";"NM";"GO:0034976";"response to endoplasmic reticulum stress";"13/548";"249/23328";0.00627703022781597;0.0335605046719402;0.0228444888104387;"Anks4b/App/Bcl2l1/Casp3/Ccnd1/Clu/Creb3l2/Ecpas/H13/Nfe2l2/Pmaip1/Thbs1/Usp19";13
"NM";"NM";"GO:0060561";"apoptotic process involved in morphogenesis";"4/548";"32/23328";0.00642971430030243;0.0342171323158952;0.0232914523770354;"Hnf1b/Lrp5/Pax2/Wnt7b";4
"NM";"NM";"GO:0070663";"regulation of leukocyte proliferation";"13/548";"251/23328";0.00669678966301843;0.0355137650940013;0.0241740646404755;"Casp3/Cd24a/Cd44/Cd81/Cdkn1a/Csf1/Gstp1/Hes1/Irs2/Lgals3/Sdc4/Tgfbr2/Zbtb7b";13
"NM";"NM";"GO:0071496";"cellular response to external stimulus";"14/548";"280/23328";0.00676193476353177;0.0357108038008289;0.0243081880267996;"Akt1/Ankrd1/Axl/Cdkn1a/Cnn2/Comt/Fosl1/Gsdmd/Habp4/Nfe2l2/Nuak2/Pax2/Sh3glb1/Sipa1";14
"NM";"NM";"GO:0032682";"negative regulation of chemokine production";"3/548";"17/23328";0.0068584695208925;0.0357108038008289;0.0243081880267996;"Cd24a/Epha2/Gstp1";3
"NM";"NM";"GO:0034349";"glial cell apoptotic process";"3/548";"17/23328";0.0068584695208925;0.0357108038008289;0.0243081880267996;"Casp3/Prkca/Prkcd";3
"NM";"NM";"GO:0055012";"ventricular cardiac muscle cell differentiation";"3/548";"17/23328";0.0068584695208925;0.0357108038008289;0.0243081880267996;"Fhl2/Lmna/Rxra";3
"NM";"NM";"GO:0072089";"stem cell proliferation";"9/548";"144/23328";0.0070793339352685;0.0368189649164589;0.0250625084535523;"Cd24a/Dagla/Hmga2/Ltbp3/Nfatc1/Ngf/Plxnb2/Shb/Tead3";9
"NM";"NM";"GO:0032891";"negative regulation of organic acid transport";"4/548";"33/23328";0.00718312126246258;0.0372319701635787;0.0253436393196912;"Akt1/Arl6ip5/Irs2/Thbs1";4
"NM";"NM";"GO:0045104";"intermediate filament cytoskeleton organization";"5/548";"52/23328";0.00736020270009051;0.0379559633480051;0.0258364583151782;"Dsp/Krt18/Nes/Plec/Ppl";5
"NM";"NM";"GO:0019233";"sensory perception of pain";"9/548";"146/23328";0.00772283216148837;0.0396259988397981;0.0269732441733837;"Ano1/Bace1/Comt/F2r/Itga2/Ncam1/Ngf/Nr2f6/Ptgs2";9
"NM";"NM";"GO:0042542";"response to hydrogen peroxide";"8/548";"121/23328";0.00783546166691789;0.0401589321675814;0.0273360095597288;"Axl/Casp3/Cyp1b1/Nfe2l2/Pax2/Prkcd/Smpd3/Src";8
"NM";"NM";"GO:0031103";"axon regeneration";"5/548";"53/23328";0.0079735526505942;0.0405107365775002;0.0275754812835427;"Epha4/Flna/Igf1r/Ptprf/Ptprs";5
"NM";"NM";"GO:0045103";"intermediate filament-based process";"5/548";"53/23328";0.0079735526505942;0.0405107365775002;0.0275754812835427;"Dsp/Krt18/Nes/Plec/Ppl";5
"NM";"NM";"GO:0010714";"positive regulation of collagen metabolic process";"4/548";"34/23328";0.00799251546618511;0.0405107365775002;0.0275754812835427;"F2r/Itga2/Pdgfb/Serpine1";4
